# Time-averaged data for fix myfixR2
# TimeStep c_R2[0]
5586000 2.11319
5587000 2.13116
5588000 2.136
5589000 2.14964
5590000 2.12203
5591000 2.11912
5592000 2.11216
5593000 2.13107
5594000 2.14756
5595000 2.13352
5596000 2.13843
5597000 2.12958
5598000 2.15209
5599000 2.12998
5600000 2.11781
5601000 2.10899
5602000 2.09921
5603000 2.116
5604000 2.12315
5605000 2.12319
5606000 2.12085
5607000 2.10472
5608000 2.09593
5609000 2.11857
5610000 2.09305
5611000 2.06335
5612000 2.14847
5613000 2.10953
5614000 2.15282
5615000 2.13055
5616000 2.13969
5617000 2.12832
5618000 2.13467
5619000 2.12997
5620000 2.13732
5621000 2.09414
5622000 2.12818
5623000 2.13158
5624000 2.0999
5625000 2.11249
5626000 2.08869
5627000 2.09231
5628000 2.11487
5629000 2.1039
5630000 2.07755
5631000 2.12803
5632000 2.11896
5633000 2.10028
5634000 2.11072
5635000 2.12098
5636000 2.12267
5637000 2.14061
5638000 2.09515
5639000 2.1154
5640000 2.10823
5641000 2.11651
5642000 2.16292
5643000 2.12828
5644000 2.12159
5645000 2.12724
5646000 2.13238
5647000 2.12351
5648000 2.19182
5649000 2.11756
5650000 2.09604
5651000 2.12568
5652000 2.22541
5653000 2.12231
5654000 2.1262
5655000 2.10455
5656000 2.11887
5657000 2.14679
5658000 2.13227
5659000 2.10212
5660000 2.13099
5661000 2.13857
5662000 2.13397
5663000 2.12363
5664000 2.13602
5665000 2.10277
5666000 2.16214
5667000 2.16892
5668000 2.14421
5669000 2.16933
5670000 2.12287
5671000 2.08749
5672000 2.1556
5673000 2.12353
5674000 2.16314
5675000 2.1346
5676000 2.14241
5677000 2.11354
5678000 2.10421
5679000 2.13602
5680000 2.11071
5681000 2.13632
5682000 2.09783
5683000 2.12145
5684000 2.10333
5685000 2.11288
5686000 2.12697
5687000 2.13162
5688000 2.11203
5689000 2.1833
5690000 2.16555
5691000 2.1609
5692000 2.15324
5693000 2.13956
5694000 2.17396
5695000 2.15617
5696000 2.11758
5697000 2.13169
5698000 2.15794
5699000 2.18157
5700000 2.1173
5701000 2.14673
5702000 2.16601
5703000 2.12795
5704000 2.16716
5705000 2.1359
5706000 2.11999
5707000 2.18277
5708000 2.19582
5709000 2.15966
5710000 2.18643
5711000 2.15948
5712000 2.17718
5713000 2.18514
5714000 2.17049
5715000 2.17869
5716000 2.18479
5717000 2.18089
5718000 2.13736
5719000 2.18729
5720000 2.13095
5721000 2.19379
5722000 2.15863
5723000 2.16901
5724000 2.18166
5725000 2.23413
5726000 2.21532
5727000 2.19195
5728000 2.16867
5729000 2.23308
5730000 2.19106
5731000 2.14991
5732000 2.20824
5733000 2.13706
5734000 2.14524
5735000 2.19218
5736000 2.19518
5737000 2.13374
5738000 2.18512
5739000 2.18895
5740000 2.16393
5741000 2.16409
5742000 2.17916
5743000 2.1493
5744000 2.17523
5745000 2.14369
5746000 2.19475
5747000 2.12934
5748000 2.17812
5749000 2.18797
5750000 2.15865
5751000 2.1413
5752000 2.13274
5753000 2.12429
5754000 2.1776
5755000 2.15948
5756000 2.15034
5757000 2.16312
5758000 2.17793
5759000 2.17265
5760000 2.14336
5761000 2.12808
5762000 2.21533
5763000 2.16682
5764000 2.1522
5765000 2.17586
5766000 2.1863
5767000 2.15971
5768000 2.13856
5769000 2.16926
5770000 2.1351
5771000 2.16798
5772000 2.14472
5773000 2.1432
5774000 2.13779
5775000 2.1442
5776000 2.12331
5777000 2.15492
5778000 2.16076
5779000 2.12739
5780000 2.14282
5781000 2.12266
5782000 2.16145
5783000 2.14013
5784000 2.13695
5785000 2.14333
5786000 2.10612
5787000 2.13804
5788000 2.12226
5789000 2.16899
5790000 2.13065
5791000 2.12974
5792000 2.11379
5793000 2.1262
5794000 2.11299
5795000 2.12954
5796000 2.13064
5797000 2.13287
5798000 2.12293
5799000 2.07771
5800000 2.11312
5801000 2.1434
5802000 2.12633
5803000 2.12033
5804000 2.1322
5805000 2.14044
5806000 2.12034
5807000 2.10822
5808000 2.15148
5809000 2.13817
5810000 2.12711
5811000 2.16403
5812000 2.13385
5813000 2.17103
5814000 2.10472
5815000 2.16282
5816000 2.15199
5817000 2.13318
5818000 2.13769
5819000 2.14849
5820000 2.14331
5821000 2.13719
5822000 2.11786
5823000 2.12313
5824000 2.15684
5825000 2.10512
5826000 2.17345
5827000 2.10818
5828000 2.13742
5829000 2.15926
5830000 2.14605
5831000 2.15117
5832000 2.1482
5833000 2.13542
5834000 2.20028
5835000 2.11839
5836000 2.16145
5837000 2.14124
5838000 2.16331
5839000 2.16548
5840000 2.15474
5841000 2.15162
5842000 2.12452
5843000 2.11973
5844000 2.14842
5845000 2.13147
5846000 2.17114
5847000 2.16152
5848000 2.16774
5849000 2.14201
5850000 2.15774
5851000 2.17814
5852000 2.17086
5853000 2.16578
5854000 2.13442
5855000 2.19619
5856000 2.14655
5857000 2.16749
5858000 2.156
5859000 2.12069
5860000 2.12008
5861000 2.12526
5862000 2.15327
5863000 2.13495
5864000 2.1225
5865000 2.15723
5866000 2.14036
5867000 2.12077
5868000 2.15592
5869000 2.11605
5870000 2.16454
5871000 2.13669
5872000 2.11539
5873000 2.12936
5874000 2.1194
5875000 2.12509
5876000 2.1247
5877000 2.16436
5878000 2.14105
5879000 2.16007
5880000 2.10658
5881000 2.13006
5882000 2.11011
5883000 2.1168
5884000 2.14195
5885000 2.1096
5886000 2.11484
5887000 2.15537
5888000 2.11439
5889000 2.11004
5890000 2.15475
5891000 2.13944
5892000 2.14144
5893000 2.12558
5894000 2.13064
5895000 2.11601
5896000 2.12329
5897000 2.10894
5898000 2.17859
5899000 2.10431
5900000 2.10816
5901000 2.15
5902000 2.1325
5903000 2.14765
5904000 2.16479
5905000 2.11188
5906000 2.14791
5907000 2.13271
5908000 2.13987
5909000 2.12672
5910000 2.10817
5911000 2.11768
5912000 2.14585
5913000 2.08719
5914000 2.12562
5915000 2.09919
5916000 2.11963
5917000 2.08269
5918000 2.11467
5919000 2.15632
5920000 2.14008
5921000 2.12829
5922000 2.13193
5923000 2.15687
5924000 2.13289
5925000 2.14455
5926000 2.17019
5927000 2.12826
5928000 2.1118
5929000 2.11322
5930000 2.13017
5931000 2.10042
5932000 2.12488
5933000 2.18646
5934000 2.1154
5935000 2.14109
