# Fix print output for fix myfixTypes
30,24,26
30,24,26
30,24,26
30,24,26
30,24,26
30,24,26
30,24,26
30,24,26
30,24,26
30,24,26
29,25,26
30,24,26
30,24,26
30,24,26
30,24,26
30,24,26
30,24,26
30,23,27
30,24,26
29,24,27
29,23,28
29,23,28
30,22,28
30,22,28
31,20,29
30,22,28
30,22,28
29,23,28
29,23,28
28,24,28
28,24,28
28,24,28
28,25,27
28,25,27
29,24,27
29,24,27
29,25,26
29,24,27
29,23,28
29,23,28
30,22,28
30,22,28
30,22,28
30,24,26
30,24,26
30,24,26
30,23,27
30,23,27
30,23,27
30,24,26
30,24,26
30,24,26
30,23,27
30,23,27
30,23,27
30,23,27
30,23,27
30,23,27
31,22,27
31,22,27
31,22,27
32,22,26
32,22,26
32,22,26
32,21,27
32,21,27
32,21,27
32,21,27
31,23,26
31,23,26
31,23,26
31,23,26
31,23,26
31,23,26
31,23,26
31,23,26
31,23,26
31,24,25
31,24,25
31,24,25
31,24,25
31,24,25
31,24,25
30,25,25
30,25,25
30,25,25
30,25,25
30,25,25
30,25,25
30,24,26
30,24,26
30,24,26
30,24,26
30,24,26
30,24,26
30,24,26
31,23,26
31,23,26
31,23,26
31,23,26
32,22,26
32,22,26
31,24,25
30,24,26
31,23,26
31,22,27
31,21,28
31,21,28
32,20,28
32,21,27
32,21,27
32,21,27
31,22,27
31,23,26
31,22,27
31,22,27
31,22,27
31,22,27
31,23,26
31,23,26
31,23,26
31,23,26
31,23,26
31,23,26
31,23,26
31,23,26
31,23,26
32,22,26
32,22,26
32,22,26
32,22,26
32,22,26
32,22,26
32,22,26
32,22,26
31,23,26
31,23,26
31,23,26
31,22,27
31,21,28
31,21,28
31,21,28
31,21,28
31,21,28
31,21,28
31,20,29
31,20,29
31,19,30
31,18,31
31,18,31
31,18,31
31,18,31
31,18,31
31,18,31
31,18,31
31,18,31
32,18,30
33,17,30
33,17,30
33,17,30
33,17,30
33,17,30
33,17,30
33,16,31
33,16,31
33,17,30
32,17,31
32,17,31
30,19,31
30,19,31
30,19,31
30,19,31
30,19,31
30,19,31
30,19,31
30,20,30
30,20,30
31,19,30
32,17,31
32,17,31
32,17,31
32,17,31
32,17,31
32,17,31
32,17,31
33,16,31
33,16,31
33,16,31
33,16,31
33,16,31
32,17,31
32,17,31
32,17,31
32,17,31
32,17,31
32,18,30
32,18,30
32,17,31
32,17,31
32,17,31
32,17,31
32,17,31
33,16,31
32,17,31
32,17,31
31,18,31
31,18,31
31,18,31
31,19,30
31,19,30
31,19,30
31,19,30
31,19,30
31,19,30
31,18,31
31,18,31
31,19,30
30,20,30
30,20,30
31,20,29
31,20,29
31,20,29
32,19,29
32,19,29
32,21,27
32,21,27
33,19,28
32,20,28
31,21,28
31,20,29
31,20,29
31,20,29
30,21,29
30,21,29
30,21,29
30,21,29
30,21,29
32,19,29
33,18,29
34,17,29
34,17,29
34,17,29
34,18,28
34,18,28
34,18,28
34,18,28
34,18,28
35,17,28
35,17,28
35,17,28
35,17,28
35,17,28
35,17,28
35,18,27
35,19,26
36,17,27
36,16,28
36,16,28
37,15,28
37,15,28
37,15,28
37,15,28
38,15,27
