# Time-averaged data for fix myfixR2
# TimeStep c_R2[0]
1353000 2.12841
1354000 2.12293
1355000 2.13744
1356000 2.09433
1357000 2.17674
1358000 2.12125
1359000 2.10041
1360000 2.11658
1361000 2.12834
1362000 2.14494
1363000 2.16637
1364000 2.12077
1365000 2.13556
1366000 2.10922
1367000 2.11225
1368000 2.13691
1369000 2.08238
1370000 2.08502
1371000 2.12541
1372000 2.1491
1373000 2.09265
1374000 2.14124
1375000 2.15587
1376000 2.18793
1377000 2.17083
1378000 2.14613
1379000 2.1397
1380000 2.10386
1381000 2.14216
1382000 2.1036
1383000 2.13979
1384000 2.1245
1385000 2.10734
1386000 2.17339
1387000 2.14446
1388000 2.12908
1389000 2.17195
1390000 2.11933
1391000 2.153
1392000 2.1488
1393000 2.13771
1394000 2.16929
1395000 2.13381
1396000 2.12878
1397000 2.11282
1398000 2.09289
1399000 2.13475
1400000 2.10234
1401000 2.16243
1402000 2.11951
1403000 2.14738
1404000 2.09905
1405000 2.11793
1406000 2.11446
1407000 2.09952
1408000 2.11342
1409000 2.12324
1410000 2.13309
1411000 2.12523
1412000 2.16588
1413000 2.13527
1414000 2.13104
1415000 2.14375
1416000 2.1589
1417000 2.16452
1418000 2.09079
1419000 2.1513
1420000 2.16956
1421000 2.12177
1422000 2.14044
1423000 2.15068
1424000 2.13464
1425000 2.15904
1426000 2.14308
1427000 2.12636
1428000 2.13537
1429000 2.10821
1430000 2.14235
1431000 2.15012
1432000 2.14053
1433000 2.1807
1434000 2.14741
1435000 2.13639
1436000 2.17424
1437000 2.15718
1438000 2.172
1439000 2.16371
1440000 2.15617
1441000 2.13918
1442000 2.16063
1443000 2.15419
1444000 2.15273
1445000 2.16462
1446000 2.14178
1447000 2.14289
1448000 2.16195
1449000 2.16957
1450000 2.17242
1451000 2.16231
1452000 2.15317
1453000 2.16159
1454000 2.16507
1455000 2.18674
1456000 2.12218
1457000 2.1334
1458000 2.13148
1459000 2.13294
1460000 2.15063
1461000 2.13461
1462000 2.16724
1463000 2.14887
1464000 2.14149
1465000 2.13898
1466000 2.15077
1467000 2.15029
1468000 2.10358
1469000 2.12749
1470000 2.15627
1471000 2.12619
1472000 2.17347
1473000 2.17691
1474000 2.1769
1475000 2.19532
1476000 2.15198
1477000 2.16137
1478000 2.15291
1479000 2.19602
1480000 2.17846
1481000 2.16731
1482000 2.18154
1483000 2.14353
1484000 2.18024
1485000 2.21185
1486000 2.11576
1487000 2.1708
1488000 2.18015
1489000 2.20843
1490000 2.16245
1491000 2.19179
1492000 2.178
1493000 2.17335
1494000 2.20335
1495000 2.16473
1496000 2.19842
1497000 2.21403
1498000 2.17798
1499000 2.1814
1500000 2.17542
1501000 2.15293
1502000 2.17933
1503000 2.15492
1504000 2.18026
1505000 2.17978
1506000 2.1592
1507000 2.16809
1508000 2.14535
1509000 2.17561
1510000 2.2041
1511000 2.16002
1512000 2.17498
1513000 2.18314
1514000 2.15093
1515000 2.1372
1516000 2.17848
1517000 2.17049
1518000 2.12268
1519000 2.20824
1520000 2.17654
1521000 2.16728
1522000 2.20376
1523000 2.1712
1524000 2.16178
1525000 2.16042
1526000 2.2228
1527000 2.20579
1528000 2.16257
1529000 2.18702
1530000 2.15943
1531000 2.22726
1532000 2.19554
1533000 2.2035
1534000 2.19655
1535000 2.19312
1536000 2.23058
1537000 2.17629
1538000 2.20692
1539000 2.17796
1540000 2.18521
1541000 2.16372
1542000 2.19761
1543000 2.17649
1544000 2.22545
1545000 2.17124
1546000 2.18352
1547000 2.223
1548000 2.16141
1549000 2.20292
1550000 2.14623
1551000 2.16519
1552000 2.1601
1553000 2.21263
1554000 2.19693
1555000 2.15958
1556000 2.19779
1557000 2.24785
1558000 2.18717
1559000 2.19802
1560000 2.20181
1561000 2.19641
1562000 2.20334
1563000 2.18179
1564000 2.1527
1565000 2.16527
1566000 2.14821
1567000 2.16937
1568000 2.15551
1569000 2.13743
1570000 2.16263
1571000 2.16829
1572000 2.17115
1573000 2.13669
1574000 2.14214
1575000 2.16645
1576000 2.14304
1577000 2.18247
1578000 2.14571
1579000 2.17553
1580000 2.17537
1581000 2.16915
1582000 2.14645
1583000 2.15972
1584000 2.17408
1585000 2.12701
1586000 2.1407
1587000 2.1043
1588000 2.15934
1589000 2.11328
1590000 2.17622
1591000 2.15248
1592000 2.14719
1593000 2.15996
1594000 2.19638
1595000 2.17687
1596000 2.17876
1597000 2.18599
1598000 2.15292
1599000 2.14706
1600000 2.16316
1601000 2.12679
1602000 2.14373
1603000 2.16883
1604000 2.15574
1605000 2.19249
1606000 2.14264
1607000 2.18644
1608000 2.1922
1609000 2.15395
1610000 2.17027
1611000 2.17904
1612000 2.14971
1613000 2.18555
1614000 2.1766
1615000 2.16012
1616000 2.15017
1617000 2.16896
1618000 2.20119
1619000 2.15934
1620000 2.1706
1621000 2.16998
1622000 2.16849
1623000 2.18594
1624000 2.18248
1625000 2.2003
1626000 2.16832
1627000 2.16219
1628000 2.18814
1629000 2.15396
1630000 2.13858
1631000 2.19151
1632000 2.16277
1633000 2.17801
1634000 2.19497
1635000 2.1455
1636000 2.18712
1637000 2.16445
1638000 2.15336
1639000 2.18033
1640000 2.17622
1641000 2.17531
1642000 2.1709
1643000 2.18554
1644000 2.16697
1645000 2.17302
1646000 2.15389
1647000 2.1357
1648000 2.16307
1649000 2.18287
1650000 2.16371
1651000 2.16221
1652000 2.19548
1653000 2.20594
1654000 2.14987
1655000 2.18109
1656000 2.1685
1657000 2.17091
1658000 2.15955
1659000 2.15685
1660000 2.19287
1661000 2.15109
1662000 2.14227
1663000 2.16698
1664000 2.17876
1665000 2.16566
1666000 2.20611
