# Time-averaged data for fix myfixR2
# TimeStep c_R2[0]
1363000 7.69821
1364000 7.63538
1365000 7.55828
1366000 7.46823
1367000 7.39696
1368000 7.3547
1369000 7.33153
1370000 7.28673
1371000 7.23286
1372000 7.1814
1373000 7.13004
1374000 7.07763
1375000 7.03464
1376000 7.00074
1377000 6.96696
1378000 6.93395
1379000 6.86961
1380000 6.77273
1381000 6.68455
1382000 6.56925
1383000 6.43567
1384000 6.32594
1385000 6.20464
1386000 6.06687
1387000 5.92512
1388000 5.78512
1389000 5.64621
1390000 5.49718
1391000 5.35886
1392000 5.19307
1393000 5.01505
1394000 4.82157
1395000 4.68332
1396000 4.56288
1397000 4.48167
1398000 4.43612
1399000 4.39662
1400000 4.37166
1401000 4.33916
1402000 4.26808
1403000 4.17889
1404000 4.10186
1405000 4.03806
1406000 3.95351
1407000 3.85856
1408000 3.80158
1409000 3.77673
1410000 3.75081
1411000 3.6886
1412000 3.62465
1413000 3.66391
1414000 3.77636
1415000 3.88045
1416000 3.9198
1417000 3.91317
1418000 3.91412
1419000 3.93345
1420000 3.96824
1421000 4.05695
1422000 4.16662
1423000 4.30177
1424000 4.42192
1425000 4.50525
1426000 4.57406
1427000 4.61632
1428000 4.65631
1429000 4.74372
1430000 4.85588
1431000 4.94291
1432000 4.99904
1433000 5.03528
1434000 5.05767
1435000 5.04246
1436000 4.99774
1437000 4.95278
1438000 4.90013
1439000 4.8726
1440000 4.8696
1441000 4.89056
1442000 4.89032
1443000 4.94494
1444000 5.04112
1445000 5.08241
1446000 5.09907
1447000 5.1744
1448000 5.27791
1449000 5.39893
1450000 5.5345
1451000 5.70069
1452000 5.88569
1453000 6.05348
1454000 6.23393
1455000 6.41803
1456000 6.61136
1457000 6.80068
1458000 6.98625
1459000 7.18287
1460000 7.39772
1461000 7.60867
1462000 7.82019
1463000 8.01478
1464000 8.19286
1465000 8.34302
1466000 8.46868
1467000 8.58815
1468000 8.71831
1469000 8.85782
1470000 8.99456
1471000 9.12045
1472000 9.21462
1473000 9.28108
1474000 9.34852
1475000 9.4248
1476000 9.51485
1477000 9.59996
1478000 9.66874
1479000 9.72028
1480000 9.78674
1481000 9.86379
1482000 9.93332
1483000 9.98368
1484000 10.0233
1485000 10.0672
1486000 10.0924
1487000 10.0932
1488000 10.0839
1489000 10.0798
1490000 10.0954
1491000 10.1172
1492000 10.1143
1493000 10.0928
1494000 10.0415
1495000 9.95261
1496000 9.84797
1497000 9.74153
1498000 9.62681
1499000 9.47569
1500000 9.33074
1501000 9.21843
1502000 9.11509
1503000 9.02176
1504000 8.95469
1505000 8.92515
1506000 8.89419
1507000 8.85342
1508000 8.81035
1509000 8.76179
1510000 8.71055
1511000 8.66913
1512000 8.62992
1513000 8.59803
1514000 8.55261
1515000 8.50419
1516000 8.45774
1517000 8.4158
1518000 8.39394
1519000 8.38505
1520000 8.38184
1521000 8.36426
1522000 8.34355
1523000 8.333
1524000 8.32137
1525000 8.28635
1526000 8.23521
1527000 8.1663
1528000 8.10011
1529000 8.00581
1530000 7.86633
1531000 7.6732
1532000 7.44642
1533000 7.21962
1534000 6.98579
1535000 6.73905
1536000 6.51118
1537000 6.28725
1538000 6.07301
1539000 5.89444
1540000 5.73278
1541000 5.57663
1542000 5.44184
1543000 5.29796
1544000 5.17226
1545000 5.04751
1546000 4.93715
1547000 4.82356
1548000 4.69599
1549000 4.55902
1550000 4.44735
1551000 4.33472
1552000 4.22255
1553000 4.15972
1554000 4.14853
1555000 4.17988
1556000 4.25753
1557000 4.3984
1558000 4.57314
1559000 4.73986
1560000 4.87287
1561000 4.93783
1562000 4.95673
1563000 4.96393
1564000 5.0045
1565000 5.06672
1566000 5.13296
1567000 5.19763
1568000 5.27288
1569000 5.31693
1570000 5.33402
1571000 5.33425
1572000 5.32068
1573000 5.31206
1574000 5.3029
1575000 5.2563
1576000 5.1834
1577000 5.1219
1578000 5.12986
1579000 5.2009
1580000 5.2304
1581000 5.23282
1582000 5.25716
1583000 5.26317
1584000 5.25392
1585000 5.22988
1586000 5.21091
1587000 5.19499
1588000 5.16098
1589000 5.09021
1590000 5.00515
1591000 4.90513
1592000 4.80697
1593000 4.75756
1594000 4.71352
1595000 4.60952
1596000 4.49686
1597000 4.32877
1598000 4.11548
1599000 3.90125
1600000 3.72842
1601000 3.62774
1602000 3.57019
1603000 3.50809
1604000 3.46637
1605000 3.43815
1606000 3.4588
1607000 3.50619
1608000 3.55031
1609000 3.64423
1610000 3.8454
1611000 4.05633
1612000 4.22595
1613000 4.3351
1614000 4.34781
1615000 4.31328
1616000 4.20319
1617000 4.06646
1618000 3.88739
1619000 3.76614
1620000 3.65163
1621000 3.55376
1622000 3.4473
1623000 3.29352
1624000 3.13083
1625000 3.00342
1626000 3.00524
1627000 3.05758
1628000 3.13546
1629000 3.26541
1630000 3.4343
1631000 3.62517
1632000 3.80936
1633000 3.99696
1634000 4.12365
1635000 4.21398
1636000 4.28429
1637000 4.38252
1638000 4.4742
1639000 4.50089
1640000 4.46326
1641000 4.39222
1642000 4.29367
1643000 4.19396
1644000 4.13561
1645000 4.07673
1646000 4.02827
1647000 4.00936
1648000 4.08156
1649000 4.21752
1650000 4.34172
1651000 4.42834
1652000 4.57795
1653000 4.69044
1654000 4.72102
1655000 4.72849
1656000 4.70106
1657000 4.66289
1658000 4.63026
1659000 4.5951
1660000 4.59219
1661000 4.57406
1662000 4.52749
1663000 4.48887
