# Fix print output for fix myfixTypes
61,64,75
60,66,74
61,64,75
60,64,76
60,65,75
60,63,77
60,63,77
58,65,77
58,65,77
57,64,79
57,63,80
57,63,80
58,62,80
57,63,80
57,63,80
55,65,80
56,62,82
56,62,82
56,62,82
57,61,82
56,58,86
56,58,86
55,57,88
55,57,88
55,58,87
55,58,87
55,57,88
55,57,88
54,58,88
55,57,88
55,57,88
53,59,88
53,59,88
54,58,88
54,59,87
54,59,87
54,59,87
53,60,87
53,60,87
53,61,86
54,60,86
53,60,87
54,60,86
53,60,87
53,60,87
53,60,87
53,62,85
54,60,86
54,57,89
54,57,89
53,57,90
53,57,90
53,56,91
53,56,91
52,57,91
51,56,93
51,56,93
51,56,93
52,55,93
52,55,93
53,55,92
54,54,92
54,54,92
55,53,92
55,51,94
55,52,93
55,52,93
55,52,93
56,51,93
56,52,92
55,52,93
55,52,93
54,54,92
54,54,92
55,52,93
55,52,93
54,53,93
54,53,93
54,53,93
54,53,93
54,52,94
54,51,95
54,50,96
54,50,96
54,50,96
54,50,96
53,51,96
53,51,96
53,50,97
53,50,97
53,50,97
53,51,96
52,52,96
52,52,96
53,51,96
53,50,97
53,50,97
53,51,96
54,50,96
54,49,97
54,51,95
54,51,95
54,52,94
54,54,92
54,54,92
54,54,92
54,54,92
55,54,91
55,55,90
55,55,90
56,54,90
56,54,90
55,55,90
54,56,90
54,56,90
54,56,90
54,56,90
54,56,90
55,55,90
55,55,90
54,55,91
54,54,92
53,55,92
53,55,92
53,55,92
52,55,93
52,55,93
52,55,93
51,56,93
51,56,93
51,56,93
51,56,93
51,56,93
51,56,93
50,57,93
49,58,93
49,58,93
49,58,93
50,57,93
51,55,94
50,56,94
50,57,93
50,57,93
50,57,93
49,57,94
49,57,94
48,58,94
48,58,94
48,58,94
48,58,94
48,58,94
48,58,94
49,57,94
49,56,95
50,55,95
50,55,95
50,56,94
50,56,94
50,55,95
50,54,96
50,54,96
50,54,96
50,55,95
50,55,95
49,56,95
49,53,98
49,53,98
49,53,98
49,52,99
49,52,99
49,52,99
49,52,99
50,51,99
50,51,99
49,52,99
49,51,100
49,51,100
50,49,101
50,49,101
50,49,101
51,48,101
50,49,101
51,48,101
51,48,101
51,48,101
51,47,102
51,47,102
51,47,102
51,47,102
51,48,101
51,49,100
51,49,100
51,49,100
51,49,100
51,49,100
51,49,100
51,49,100
51,49,100
51,49,100
51,50,99
51,50,99
51,50,99
51,50,99
51,50,99
51,50,99
51,50,99
51,50,99
52,49,99
52,50,98
50,52,98
50,52,98
49,53,98
48,54,98
47,55,98
47,55,98
48,53,99
48,53,99
48,51,101
47,51,102
47,50,103
46,50,104
46,49,105
46,49,105
47,48,105
47,48,105
47,48,105
48,47,105
49,46,105
48,47,105
48,48,104
48,48,104
48,48,104
48,48,104
47,49,104
47,49,104
48,48,104
48,47,105
49,46,105
50,45,105
51,44,105
51,45,104
51,44,105
51,44,105
52,44,104
52,44,104
52,43,105
52,44,104
52,43,105
53,42,105
53,42,105
53,41,106
53,41,106
53,42,105
54,41,105
53,42,105
53,43,104
52,44,104
52,44,104
52,44,104
52,44,104
52,44,104
52,43,105
52,43,105
52,43,105
52,43,105
53,41,106
53,41,106
53,41,106
53,41,106
52,42,106
52,42,106
51,43,106
51,44,105
50,45,105
50,45,105
49,46,105
49,46,105
49,46,105
49,45,106
49,45,106
47,47,106
48,46,106
47,47,106
47,46,107
47,46,107
47,46,107
48,45,107
48,46,106
47,47,106
47,47,106
46,47,107
46,47,107
46,46,108
46,47,107
46,46,108
47,45,108
47,45,108
47,45,108
47,45,108
47,46,107
47,46,107
46,47,107
46,47,107
46,47,107
46,47,107
45,48,107
45,48,107
46,46,108
46,46,108
46,45,109
47,44,109
47,44,109
46,44,110
46,44,110
46,44,110
46,44,110
46,44,110
45,45,110
44,46,110
44,46,110
44,46,110
45,45,110
45,45,110
45,45,110
45,45,110
45,46,109
45,46,109
45,47,108
44,48,108
44,48,108
42,50,108
42,50,108
41,50,109
39,52,109
39,52,109
39,52,109
40,51,109
40,51,109
41,50,109
42,47,111
43,46,111
43,47,110
43,47,110
43,47,110
44,46,110
44,47,109
44,47,109
44,47,109
44,47,109
43,48,109
43,48,109
43,47,110
43,47,110
43,47,110
42,48,110
42,48,110
42,48,110
42,48,110
42,48,110
42,49,109
42,48,110
