# Time-averaged data for fix myfixpe
# TimeStep c_pe[0]
1887000 108.307
1888000 104.283
1889000 102.402
1890000 103.199
1891000 108.317
1892000 116.527
1893000 112.581
1894000 100.96
1895000 101.737
1896000 106.044
1897000 107.966
1898000 104.57
1899000 101.775
1900000 117.56
1901000 110.806
1902000 103.123
1903000 107.574
1904000 102.867
1905000 103.783
1906000 110.315
1907000 104.31
1908000 108.717
1909000 99.9553
1910000 101.186
1911000 104.399
1912000 96.0976
1913000 92.1097
1914000 98.979
1915000 105.299
1916000 114.168
1917000 118.929
1918000 114.617
1919000 105.633
1920000 100.927
1921000 98.4617
1922000 95.7164
1923000 94.9648
1924000 94.1978
1925000 110.596
1926000 102.68
1927000 107.864
1928000 97.5463
1929000 109.761
1930000 117.707
1931000 111.572
1932000 102.407
1933000 104.234
1934000 99.5282
1935000 92.3331
1936000 98.107
1937000 92.9257
1938000 99.3285
1939000 112.09
1940000 106.386
1941000 101.232
1942000 109.952
1943000 110.935
1944000 106.291
1945000 107.386
1946000 104.367
1947000 101.494
1948000 104.509
1949000 98.9219
1950000 94.1697
1951000 108.863
1952000 107.953
1953000 102.404
1954000 99.4787
1955000 97.4721
1956000 106.096
1957000 112.446
1958000 114.377
1959000 111.09
1960000 112.75
1961000 108.977
1962000 110.566
1963000 108.672
1964000 102.83
1965000 92.807
1966000 91.5506
1967000 89.1185
1968000 90.6194
1969000 96.8314
1970000 105.359
1971000 95.684
1972000 97.6096
1973000 99.1335
1974000 90.9898
1975000 97.8539
1976000 111.026
1977000 106.888
1978000 97.3772
1979000 108.392
1980000 114.956
1981000 115.846
1982000 111.895
1983000 106.925
1984000 103.957
1985000 105.457
1986000 104.392
1987000 116.197
1988000 100.76
1989000 108.723
1990000 99.0782
1991000 106.171
1992000 107.18
1993000 108.091
1994000 98.8039
1995000 99.9603
1996000 108.49
1997000 99.8094
1998000 98.9936
1999000 93.9232
2000000 102.388
2001000 103.833
2002000 101.168
2003000 101.755
2004000 101.09
2005000 111.378
2006000 101.534
2007000 107.311
2008000 107.037
2009000 110.228
2010000 104.183
2011000 113.882
2012000 98.2684
2013000 94.9759
2014000 100.783
2015000 96.7323
2016000 100.382
2017000 106.391
2018000 94.0677
2019000 99.4946
2020000 95.9123
2021000 104.509
2022000 105.451
2023000 102.943
2024000 114.832
2025000 104.815
2026000 102.099
2027000 92.4016
2028000 96.7267
2029000 103.355
2030000 111.368
2031000 110.291
2032000 103.131
2033000 107.805
2034000 116.821
2035000 99.5954
2036000 97.2601
2037000 94.0841
2038000 96.347
2039000 98.0447
2040000 107.228
2041000 103.16
2042000 102.256
2043000 106.861
2044000 113.107
2045000 97.7081
2046000 98.9957
2047000 90.736
2048000 94.9664
2049000 98.7
2050000 97.1767
2051000 111.239
2052000 102.736
2053000 93.6895
2054000 98.1475
2055000 109.657
2056000 92.4697
2057000 102.313
2058000 104.822
2059000 101.657
2060000 103.162
2061000 95.5309
2062000 96.9728
2063000 94.2644
2064000 99.1663
2065000 101.622
2066000 107.211
2067000 110.223
2068000 109.896
2069000 112.541
2070000 115.94
2071000 105.283
2072000 107.154
2073000 94.6708
2074000 104.141
2075000 111.592
2076000 118.869
2077000 107.299
2078000 108.738
2079000 100.522
2080000 96.0662
2081000 94.9537
2082000 95.7355
2083000 93.5185
2084000 111.946
2085000 98.7946
2086000 108.359
2087000 100.053
2088000 98.7564
2089000 96.2823
2090000 100.721
2091000 104.223
2092000 105.514
2093000 101.983
2094000 98.7096
2095000 107.477
2096000 99.0236
2097000 102.358
2098000 101.743
2099000 113.116
2100000 103.218
2101000 106.424
2102000 110.487
2103000 107.928
2104000 108.034
2105000 109.478
2106000 104.18
2107000 107.482
2108000 111.208
2109000 110.037
2110000 103.634
2111000 101.401
2112000 110.039
2113000 104.813
2114000 97.3829
2115000 98.4998
2116000 101.558
2117000 95.81
2118000 99.6538
2119000 104.043
2120000 104.18
2121000 108.073
2122000 102.132
2123000 93.8061
2124000 99.2466
2125000 103.195
2126000 104.893
2127000 109.335
2128000 103.808
2129000 105.57
2130000 107.695
2131000 104.675
2132000 109.088
2133000 98.8844
2134000 106.208
2135000 107.64
2136000 106.116
2137000 104.587
2138000 110.743
2139000 115.052
2140000 99.4343
2141000 103.973
2142000 102.324
2143000 101.975
2144000 105.175
2145000 99.2138
2146000 95.9641
2147000 94.5011
2148000 110.704
2149000 104.043
2150000 110.248
2151000 105.577
2152000 105.93
2153000 100.152
2154000 96.0919
2155000 90.8242
2156000 89.3474
2157000 96.8625
2158000 87.9846
2159000 99.1427
2160000 102.412
2161000 106.329
2162000 103.968
2163000 109.149
2164000 108.19
2165000 108.033
2166000 102.274
2167000 92.1526
2168000 96.3914
2169000 106.616
2170000 101.726
2171000 108.726
2172000 106.837
2173000 97.584
2174000 95.1891
2175000 100.906
2176000 93.8147
2177000 101.116
2178000 109.752
2179000 110.212
2180000 112.305
2181000 99.3841
2182000 107.326
2183000 97.1217
2184000 95.802
2185000 105.965
2186000 113.421
2187000 110.994
2188000 109.016
2189000 109.71
2190000 111.142
2191000 102.39
2192000 101.834
2193000 97.3529
2194000 108.679
2195000 113.116
2196000 105.496
2197000 100.012
2198000 95.3195
2199000 103.132
2200000 105.947
2201000 104.505
2202000 101.208
2203000 99.5026
2204000 101.29
2205000 97.5656
2206000 91.8514
2207000 94.8967
2208000 101.013
2209000 102.583
2210000 108.373
2211000 94.5311
2212000 97.3813
2213000 105.816
2214000 115.22
2215000 108.538
2216000 97.4857
2217000 96.9267
2218000 96.5647
2219000 91.9539
2220000 95.6731
2221000 101.14
2222000 106.941
2223000 102.2
2224000 97.8616
2225000 100.549
2226000 96.6039
2227000 106.283
2228000 94.0574
2229000 94.4049
2230000 98.8282
2231000 110.257
2232000 97.2296
2233000 105.018
2234000 99.8835
2235000 100.698
2236000 96.9833
2237000 95.4108
2238000 107.583
2239000 94.4813
2240000 101.184
2241000 98.0879
2242000 103.716
2243000 100.793
2244000 100.102
2245000 108.514
2246000 97.7462
2247000 106.679
2248000 108.675
2249000 105.826
2250000 99.6651
2251000 106.791
2252000 103.514
2253000 94.5966
2254000 85.5199
2255000 98.4202
2256000 98.5259
2257000 94.8832
2258000 98.7704
2259000 103.617
2260000 96.4598
2261000 101.848
2262000 98.7395
2263000 109.482
2264000 107.618
2265000 108.179
2266000 95.6508
2267000 106.398
2268000 103.28
2269000 106.368
2270000 99.5327
2271000 100.806
2272000 102.54
2273000 103.369
2274000 100.252
2275000 109.276
2276000 103.682
2277000 91.872
2278000 102.791
2279000 103.887
2280000 102.274
2281000 97.6375
2282000 107.122
2283000 95.3293
2284000 102.055
2285000 100.183
2286000 109.489
2287000 105.203
2288000 109.606
2289000 102.581
2290000 97.7574
2291000 99.1
2292000 98.5866
2293000 90.9909
2294000 103.376
2295000 102.172
2296000 102.029
2297000 105.322
2298000 99.1262
2299000 91.9782
2300000 94.1338
2301000 103.662
2302000 105.17
2303000 93.9822
2304000 106.255
2305000 97.1305
2306000 95.3318
2307000 91.4991
2308000 93.5678
2309000 94.4679
2310000 96.3625
2311000 99.42
2312000 102.132
2313000 93.8793
2314000 105.67
2315000 105.194
2316000 101.566
2317000 105.762
2318000 94.4148
2319000 97.8676
2320000 100.656
2321000 108.501
2322000 100.512
2323000 98.6433
2324000 96.2014
2325000 103.064
2326000 104.426
2327000 112.843
2328000 104.54
2329000 105.149
2330000 100.007
2331000 105.137
2332000 92.3006
2333000 84.7514
2334000 99.3436
2335000 104.595
2336000 103.803
2337000 106.442
2338000 106.32
2339000 109.852
2340000 110.758
2341000 102.285
2342000 95.447
2343000 97.7022
2344000 99.23
2345000 101.758
2346000 102.092
2347000 105.163
2348000 109.394
2349000 110.469
2350000 101.625
2351000 94.863
2352000 96.2351
2353000 107.07
2354000 108.798
2355000 103.93
2356000 101.025
2357000 94.9815
2358000 108.629
2359000 100.283
2360000 108.401
2361000 108.523
2362000 100.146
2363000 93.7163
2364000 104.618
2365000 104.176
2366000 89.4078
2367000 100.302
2368000 104.522
2369000 107.417
2370000 104.819
2371000 100.212
2372000 96.8635
2373000 101.007
2374000 98.1327
2375000 92.8532
2376000 95.6999
2377000 100.688
2378000 106.642
2379000 102.777
2380000 109.172
2381000 108.918
2382000 109.177
2383000 109.836
2384000 106.564
2385000 100.022
2386000 100.883
2387000 100.716
2388000 106.831
2389000 110.593
2390000 101.302
2391000 107.922
2392000 104.204
2393000 96.3514
2394000 110.597
2395000 109.462
2396000 113.257
2397000 117.254
2398000 113.431
2399000 100.394
2400000 99.7348
2401000 95.0921
2402000 105.019
2403000 110.843
2404000 95.7463
2405000 98.8235
2406000 97.6912
2407000 91.5041
2408000 97.3514
2409000 102.547
2410000 106.378
2411000 100.084
2412000 100.032
2413000 106.652
2414000 102.934
2415000 106.104
2416000 110.375
2417000 105.782
2418000 92.5487
2419000 88.7811
2420000 107.688
2421000 105.162
2422000 101.24
2423000 104.026
2424000 114.222
2425000 103.706
2426000 99.4178
2427000 97.0932
2428000 108.07
2429000 105.48
2430000 103.468
2431000 102.072
2432000 109.96
2433000 110.243
2434000 101.893
2435000 99.7432
2436000 107.947
2437000 101.087
2438000 100.03
2439000 105.28
2440000 101.027
2441000 101.551
2442000 100.941
2443000 100.78
2444000 95.2174
2445000 103.571
2446000 101.747
2447000 105.199
2448000 102.313
2449000 101.448
2450000 103.261
2451000 103.276
2452000 102.007
2453000 109.985
2454000 108.397
2455000 102.737
2456000 92.0944
2457000 93.6432
2458000 94.5316
2459000 107.469
2460000 121.658
2461000 128.857
2462000 108.204
2463000 105.118
2464000 93.4651
2465000 107.93
2466000 96.1837
2467000 98.2631
2468000 93.6941
2469000 97.1194
2470000 99.35
2471000 105.39
2472000 113.391
2473000 104.839
2474000 103.556
2475000 97.178
2476000 95.6282
2477000 101.711
2478000 103.73
2479000 97.1319
2480000 89.4582
2481000 94.2082
2482000 98.1907
2483000 90.7167
2484000 96.197
2485000 93.5033
2486000 101.551
2487000 95.6392
2488000 102.748
2489000 103.226
2490000 100.967
2491000 101.5
2492000 109.893
2493000 111.342
2494000 107.784
2495000 112.683
2496000 101.044
2497000 85.4174
2498000 92.1101
2499000 105.16
2500000 104.939
2501000 94.3267
2502000 96.6416
2503000 97.8744
2504000 92.8267
2505000 105.487
2506000 98.8016
2507000 101.546
2508000 109.696
2509000 110.66
2510000 105.211
2511000 100.157
2512000 103.817
2513000 101.038
2514000 96.24
2515000 103.895
2516000 99.303
2517000 99.5053
2518000 106.805
2519000 99.6501
2520000 105.86
2521000 96.073
2522000 96.7548
2523000 101.58
2524000 109.613
2525000 114.066
2526000 112.218
2527000 103.198
2528000 89.5255
2529000 99.5624
2530000 94.5478
2531000 99.0574
2532000 99.9399
2533000 101.662
2534000 108.616
2535000 102.395
2536000 102.203
2537000 95.1773
2538000 104.117
2539000 96.8246
2540000 93.7944
2541000 92.7457
2542000 97.1738
2543000 93.9831
2544000 96.4434
2545000 97.275
2546000 101.975
2547000 102.439
2548000 107.5
2549000 113.784
2550000 111.465
2551000 106.792
2552000 103.698
2553000 102.406
2554000 102.989
2555000 93.6633
2556000 93.2337
2557000 93.8836
2558000 104.469
2559000 95.6383
2560000 100.266
2561000 101.616
2562000 109.692
2563000 99.7752
2564000 99.2388
2565000 105.437
2566000 104.637
2567000 100.107
2568000 102.37
2569000 97.6967
2570000 105.334
2571000 97.5032
2572000 106.617
2573000 105.828
2574000 108.744
2575000 106.4
2576000 101.373
2577000 107.403
2578000 108.793
2579000 104.913
2580000 96.4972
2581000 99.0984
2582000 105.941
2583000 98.4911
2584000 109.704
2585000 100.775
2586000 89.9024
2587000 98.6825
2588000 106.779
2589000 102.247
2590000 92.0388
2591000 103.395
2592000 103.632
2593000 99.8132
2594000 103.104
2595000 108.925
2596000 104.043
2597000 98.6056
2598000 96.964
2599000 102.346
2600000 96.901
2601000 95.0616
2602000 98.9079
2603000 95.6961
2604000 112.558
2605000 113.762
2606000 104.916
2607000 101.332
2608000 96.1331
2609000 100.605
2610000 98.1395
2611000 97.8267
2612000 99.5742
2613000 101.337
2614000 99.5471
2615000 97.5505
2616000 108.799
2617000 99.5042
2618000 102.093
2619000 105.375
2620000 106.121
2621000 108.291
2622000 95.0204
2623000 101.111
2624000 105.269
2625000 96.8768
2626000 101.345
2627000 101.885
2628000 98.5485
2629000 110.892
2630000 106.411
2631000 109.378
2632000 106.125
2633000 93.6416
2634000 105.581
2635000 111.229
2636000 109.8
2637000 103.889
2638000 108.53
2639000 101.778
2640000 103.043
2641000 95.3542
2642000 105.628
2643000 110.47
2644000 99.1203
2645000 105.726
2646000 103.233
2647000 104.486
2648000 93.1864
2649000 89.6222
2650000 101.507
2651000 107.232
2652000 92.7795
2653000 99.3618
2654000 97.6127
2655000 95.9944
2656000 101
2657000 98.7716
2658000 93.0817
2659000 102.197
2660000 99.9711
2661000 108.845
2662000 97.3829
2663000 103.164
2664000 106.677
2665000 108.716
2666000 96.5803
2667000 95.6306
2668000 90.7066
2669000 97.5168
2670000 94.8125
2671000 100.307
2672000 101.314
2673000 91.6794
2674000 101.978
2675000 98.9639
2676000 93.2739
2677000 100.893
2678000 108.165
2679000 104.878
2680000 95.7164
2681000 91.0097
2682000 86.2257
2683000 97.8268
2684000 98.4909
2685000 102.615
2686000 100.735
2687000 99.7246
2688000 101.141
2689000 98.0207
2690000 102.268
2691000 102.513
2692000 107.814
2693000 117.571
2694000 106.515
2695000 98.8652
2696000 84.2556
2697000 100.623
2698000 107.111
2699000 102.864
2700000 103.969
2701000 105.081
2702000 99.3096
2703000 99.6525
2704000 105.067
2705000 108.292
2706000 105.024
2707000 101.853
2708000 107.364
2709000 96.9817
2710000 102.905
2711000 103.138
2712000 98.3326
2713000 91.8775
2714000 91.5623
2715000 100.123
2716000 103.106
2717000 103.892
2718000 95.8351
2719000 111.196
2720000 110.334
2721000 109.979
2722000 107.936
2723000 96.8281
2724000 96.8567
2725000 109.562
2726000 107.875
2727000 97.4715
2728000 107.524
2729000 98.8991
2730000 107.15
2731000 107.041
2732000 93.4834
2733000 95.9908
2734000 106.289
2735000 105.285
2736000 96.999
2737000 97.5682
2738000 100.897
2739000 104.054
2740000 96.4396
2741000 102.325
2742000 98.7751
2743000 96.3667
2744000 95.9581
2745000 99.3252
2746000 109.164
2747000 99.5525
2748000 102.478
2749000 95.0716
2750000 108.512
2751000 107.569
2752000 120.983
2753000 103.103
2754000 101.225
2755000 100.701
2756000 105.804
2757000 104.824
2758000 104.995
2759000 106.897
2760000 101.117
2761000 92.3585
2762000 101.121
2763000 94.7775
2764000 103.227
2765000 101.879
2766000 104.99
2767000 101.6
2768000 92.0612
2769000 93.1366
2770000 93.9365
2771000 102.138
2772000 103.527
2773000 106.075
2774000 101.967
2775000 99.4472
2776000 108.551
2777000 103.412
2778000 114.121
2779000 99.522
2780000 112.67
2781000 103.051
2782000 89.2454
2783000 99.9669
2784000 105.26
2785000 103.66
2786000 103.679
2787000 117.603
2788000 101.659
2789000 103.104
2790000 117.586
2791000 106.094
2792000 93.073
2793000 105.095
2794000 99.4153
2795000 86.5055
2796000 91.3664
2797000 102.981
2798000 99.6121
2799000 106.612
2800000 105.512
2801000 107.152
2802000 111.748
2803000 112.097
2804000 110.657
2805000 111.638
2806000 108.506
2807000 104.37
2808000 101.179
2809000 109.509
2810000 99.342
2811000 97.5662
2812000 101.459
2813000 99.0798
2814000 98.2106
2815000 108.265
2816000 114.561
2817000 110.134
2818000 105.011
2819000 98.6423
2820000 100.012
2821000 100.099
2822000 102.859
2823000 109.213
2824000 103.779
2825000 113.941
2826000 108.209
2827000 110.681
