# Fix print output for fix myfixTypes
66,69,65
65,71,64
65,71,64
66,69,65
65,69,66
65,70,65
65,69,66
65,68,67
65,68,67
66,67,67
66,67,67
65,68,67
66,67,67
65,67,68
64,67,69
64,67,69
64,66,70
64,66,70
64,66,70
65,65,70
65,65,70
65,65,70
65,65,70
65,65,70
64,66,70
63,67,70
63,66,71
62,66,72
62,67,71
63,66,71
63,66,71
63,66,71
63,66,71
63,63,74
63,62,75
62,62,76
60,62,78
60,62,78
60,62,78
60,62,78
60,63,77
61,62,77
61,62,77
60,63,77
60,63,77
60,63,77
60,64,76
60,64,76
60,64,76
60,64,76
59,66,75
58,65,77
58,67,75
58,66,76
58,67,75
58,67,75
58,67,75
58,67,75
58,65,77
59,63,78
58,64,78
59,63,78
60,62,78
60,61,79
60,59,81
59,60,81
58,61,81
58,61,81
58,60,82
57,61,82
58,60,82
57,61,82
57,59,84
57,61,82
57,61,82
57,60,83
58,58,84
58,58,84
58,57,85
58,56,86
58,57,85
58,57,85
58,57,85
58,55,87
58,55,87
58,56,86
58,56,86
57,57,86
57,57,86
57,57,86
56,59,85
56,59,85
56,58,86
56,58,86
55,59,86
55,59,86
55,58,87
55,58,87
56,58,86
56,57,87
56,57,87
56,57,87
56,56,88
56,56,88
57,55,88
57,55,88
57,54,89
56,55,89
56,55,89
56,55,89
56,55,89
56,55,89
56,55,89
57,54,89
56,55,89
57,54,89
57,54,89
58,53,89
58,53,89
58,53,89
58,54,88
58,53,89
58,53,89
58,53,89
58,56,86
58,56,86
58,57,85
59,56,85
59,56,85
59,56,85
59,56,85
59,56,85
59,56,85
59,57,84
59,57,84
59,58,83
58,59,83
59,58,83
59,58,83
59,58,83
58,59,83
57,60,83
57,60,83
57,60,83
57,60,83
57,60,83
57,60,83
57,60,83
59,58,83
59,58,83
59,57,84
59,57,84
59,57,84
59,57,84
59,57,84
59,57,84
58,58,84
58,58,84
57,59,84
56,60,84
56,59,85
56,59,85
57,58,85
58,57,85
58,57,85
58,57,85
58,57,85
56,59,85
56,59,85
56,59,85
56,59,85
56,59,85
56,58,86
56,58,86
56,58,86
55,59,86
54,61,85
54,60,86
54,60,86
53,61,86
53,61,86
52,62,86
52,62,86
53,61,86
53,61,86
53,61,86
53,61,86
53,61,86
53,61,86
54,60,86
54,60,86
54,60,86
55,60,85
55,60,85
55,60,85
56,58,86
56,58,86
56,58,86
56,58,86
56,59,85
56,59,85
56,59,85
55,58,87
55,58,87
55,58,87
55,57,88
55,57,88
55,57,88
55,57,88
55,56,89
55,56,89
55,55,90
55,53,92
55,53,92
54,54,92
54,54,92
54,53,93
54,53,93
54,53,93
54,53,93
54,53,93
54,54,92
54,54,92
54,54,92
54,54,92
54,54,92
54,54,92
54,54,92
54,53,93
54,53,93
54,53,93
54,53,93
56,50,94
56,50,94
56,51,93
56,51,93
56,52,92
56,52,92
56,51,93
56,51,93
56,50,94
57,49,94
57,49,94
58,48,94
58,49,93
59,48,93
59,49,92
59,49,92
59,49,92
59,49,92
59,49,92
59,49,92
59,49,92
59,49,92
60,48,92
60,48,92
62,47,91
62,47,91
61,48,91
61,48,91
62,47,91
61,48,91
61,47,92
60,48,92
60,48,92
60,48,92
59,49,92
59,49,92
60,48,92
59,49,92
59,49,92
59,49,92
58,50,92
