# Fix print output for fix myfixTypes
60,59,81
59,62,79
60,60,80
58,61,81
56,62,82
56,62,82
56,62,82
53,65,82
52,64,84
51,64,85
51,64,85
52,63,85
52,62,86
49,63,88
48,64,88
48,62,90
48,60,92
48,59,93
49,58,93
49,58,93
49,58,93
47,60,93
47,60,93
47,61,92
47,61,92
47,60,93
47,60,93
47,58,95
47,57,96
46,56,98
47,55,98
47,57,96
47,56,97
47,56,97
46,56,98
46,56,98
46,56,98
45,56,99
44,57,99
44,57,99
45,54,101
46,52,102
46,54,100
46,51,103
46,51,103
45,51,104
46,50,104
46,50,104
46,50,104
47,49,104
47,50,103
47,50,103
46,50,104
45,52,103
45,52,103
45,52,103
44,52,104
43,52,105
43,52,105
43,53,104
43,52,105
43,51,106
43,51,106
43,51,106
43,50,107
43,49,108
43,49,108
43,49,108
44,48,108
44,49,107
43,50,107
43,50,107
43,50,107
43,50,107
43,51,106
44,50,106
44,50,106
45,52,103
45,52,103
45,54,101
45,54,101
45,54,101
45,53,102
45,54,101
44,55,101
45,54,101
45,54,101
43,56,101
43,56,101
43,56,101
43,56,101
43,56,101
44,54,102
43,54,103
42,55,103
42,55,103
42,54,104
41,55,104
40,56,104
39,58,103
41,56,103
41,56,103
42,55,103
42,54,104
41,55,104
40,56,104
40,56,104
40,54,106
40,54,106
40,54,106
40,55,105
40,54,106
39,53,108
39,53,108
38,53,109
38,53,109
38,53,109
38,52,110
38,52,110
38,51,111
38,50,112
38,49,113
38,50,112
38,50,112
38,49,113
38,48,114
38,48,114
39,47,114
38,48,114
38,48,114
38,48,114
38,48,114
39,47,114
39,47,114
39,47,114
39,47,114
39,47,114
40,46,114
40,45,115
40,45,115
40,46,114
40,46,114
39,47,114
39,48,113
39,48,113
39,48,113
39,48,113
39,48,113
39,48,113
39,48,113
39,49,112
39,49,112
39,47,114
39,46,115
39,45,116
39,44,117
39,44,117
39,45,116
39,46,115
39,46,115
40,45,115
40,45,115
40,45,115
40,45,115
40,46,114
38,47,115
40,45,115
39,46,115
38,46,116
37,47,116
37,47,116
36,47,117
36,47,117
36,46,118
36,46,118
36,46,118
36,46,118
37,45,118
37,45,118
37,44,119
37,44,119
37,44,119
36,44,120
36,45,119
37,44,119
37,44,119
37,44,119
38,43,119
39,42,119
39,42,119
39,42,119
40,40,120
40,41,119
40,41,119
40,41,119
41,40,119
41,40,119
41,41,118
41,41,118
42,40,118
42,40,118
42,39,119
42,38,120
42,39,119
42,38,120
41,40,119
40,41,119
40,42,118
41,41,118
41,41,118
41,41,118
41,40,119
41,40,119
41,40,119
41,40,119
41,40,119
41,39,120
41,39,120
40,39,121
39,40,121
39,40,121
38,41,121
39,40,121
38,41,121
38,41,121
38,41,121
38,41,121
38,41,121
37,42,121
37,41,122
36,42,122
37,41,122
37,41,122
37,41,122
37,42,121
36,42,122
37,41,122
36,42,122
35,43,122
35,43,122
35,43,122
35,41,124
35,41,124
35,41,124
35,41,124
35,41,124
35,42,123
35,43,122
35,43,122
35,42,123
35,42,123
35,42,123
35,42,123
35,42,123
35,42,123
35,42,123
35,41,124
35,40,125
34,41,125
34,41,125
34,41,125
35,40,125
34,41,125
33,42,125
33,42,125
33,42,125
33,42,125
33,42,125
33,42,125
33,43,124
33,44,123
33,43,124
33,43,124
32,43,125
33,42,125
31,44,125
31,44,125
31,44,125
31,43,126
31,43,126
32,42,126
32,42,126
32,43,125
32,43,125
32,43,125
32,44,124
32,44,124
32,44,124
32,45,123
32,45,123
32,43,125
